 -4.26168336e+00 -6.78575089e+00 1.13908298e+00 3.57447388e-01 4.44669914e-01 -2.16177085e-01 1.13185125e+00 -5.19880790e-01 9.70719155e-01 -1.77914483e+00 -9.33081146e-01 -6.77151513e-01 8.48968240e-01 1.95649395e+00 -1.62356028e+00 -1.27859364e+00 1.63752710e+00 1.33128415e+00 -1.33548734e+00 1.82466119e-01 -7.01466174e-01 1.60913774e+00 -1.59892792e-01 -8.50778234e-01 -1.18092399e+00 4.75691450e-01 6.92399260e-01 -5.55559370e-02 -2.24695485e-01 1.36118957e+00 8.22597467e-01 5.02714636e-02 -2.03997619e-01 4.37948569e-01 3.41785863e-01 -1.56830488e-03 7.23276296e-01 -2.35822660e-01 -3.57850117e-01 3.89623916e-01 1.07863889e+00 -3.55533556e-02 -9.54392643e-01 8.73726742e-02 -3.83387223e-01 -1.31103634e-02 1.63810633e-01 -4.40498607e-01 1.81635686e-01 4.72481141e-01 -1.87596271e-01 -7.68720609e-01 1.00000000e+00
 -7.44152896e+00 -7.32899497e+00 4.06147014e+00 2.47091864e+00 3.41531102e-02 -2.06692889e+00 3.41145982e+00 3.90126428e+00 -1.60041116e+00 -1.67196784e+00 -7.07529119e-01 1.77439330e-01 2.70549006e+00 1.92989102e+00 -1.84177652e+00 -3.44991162e-01 9.90914310e-01 5.23285264e-01 -1.78013368e+00 6.33278355e-01 -1.55716077e-01 -2.60773905e-01 -5.62472199e-01 -7.05948807e-01 -4.60085948e-01 1.57269179e-01 2.28020771e-01 7.93329375e-01 3.57967565e-01 7.45263728e-01 1.38821569e-01 -7.81059037e-01 -1.15751387e-01 -2.22747651e-02 4.94549034e-01 -2.06100379e-01 -5.90528463e-01 4.79561316e-01 -2.11282845e-01 1.72010157e-01 4.76538118e-01 -2.40930740e-01 -2.14214049e-01 6.56077337e-02 1.08053245e-03 4.78307074e-01 2.60739148e-01 2.36683978e-01 3.06588815e-01 1.14994768e-01 -2.84242580e-02 -1.49314531e-01 2.00000000e+00
 -9.75358468e+00 -1.13302984e+01 3.61713840e+00 4.02362143e+00 -4.59779668e-01 -1.28411138e+00 3.43813816e+00 -1.71927812e+00 2.34005148e+00 -3.37480920e+00 -1.38323465e+00 -1.44987322e+00 -1.10223833e+00 3.33437097e+00 -2.58099712e+00 -2.70445935e+00 3.39520471e+00 -1.03237938e+00 -2.67502431e+00 -5.66656987e-01 -1.28775163e+00 5.33396746e-01 2.13107021e+00 -1.48652683e+00 1.50755258e-01 3.21459701e-01 4.28283209e-01 -1.04469179e+00 -2.71143278e+00 1.67113594e+00 9.67622543e-01 8.65919460e-01 -1.56586588e+00 1.07778454e+00 7.57346097e-01 -4.82320279e-01 -1.40753443e-01 -5.80734786e-01 -6.97038967e-01 3.27295691e-01 -1.14330791e-01 9.05796215e-02 -4.10569245e-02 -5.24524506e-01 -3.74536758e-01 -2.23410676e-01 5.06356895e-01 -4.89926015e-01 3.45915623e-01 2.33243630e-01 -2.96693776e-01 -3.39626252e-01 2.00000000e+00
 -1.04868510e+01 -8.19005200e+00 5.70482738e+00 2.04914066e+00 -1.16933527e+00 -1.47181033e+00 5.33575361e+00 5.79120439e+00 -4.23970528e-02 -3.33946301e+00 -8.11106447e-01 -6.89684804e-01 4.79699335e+00 2.92826726e+00 -1.87024295e+00 -1.74340198e+00 1.98638566e+00 2.08079086e-01 -2.91668633e+00 1.38342584e+00 -1.15110223e+00 6.07588624e-01 -1.00586646e+00 -1.94570567e+00 -1.17154286e+00 3.89919908e-01 5.79744174e-01 7.32860138e-01 -1.28296062e-01 7.47535159e-01 6.64376727e-01 -7.36960626e-01 -5.38327523e-01 -1.68946647e-01 7.75254114e-01 -4.55247714e-01 4.79486792e-01 9.56425763e-02 -5.30948537e-01 3.49068979e-01 6.08401273e-01 6.23925481e-01 -1.01626047e+00 1.08095276e+00 -1.22431751e+00 8.89293622e-01 7.86499874e-01 -7.99084841e-02 7.00013911e-01 -3.19166150e-01 -3.99750292e-01 -1.72450664e+00 2.00000000e+00
 -1.33155508e+01 -9.56591087e+00 7.76436238e+00 -2.92924402e+00 -3.32825773e+00 7.00386436e-01 6.34421863e+00 3.97504790e+00 -3.09130999e-01 -1.63860619e+00 2.54525341e-01 -5.45342917e-01 2.46429468e+00 1.23969536e+00 -2.39219569e+00 1.98524757e-01 5.78839970e-02 2.18120390e+00 -3.38651113e-01 3.87164696e-01 -5.38404913e-01 -1.11112653e+00 2.09224765e+00 -2.03660313e+00 -4.93198091e-01 -1.16483689e+00 -4.30932631e-02 -1.33563765e+00 1.20640968e+00 1.79521398e+00 2.90091552e-01 -6.20966717e-02 -6.80179022e-01 4.56346468e-01 -3.85943027e-01 2.70331582e-01 -5.48639844e-01 2.90816651e-01 -4.98347199e-01 5.48700482e-01 2.44592592e-02 5.41182561e-02 -3.56775607e-01 -6.45989181e-02 -7.04255937e-01 -7.27541046e-01 6.20169360e-01 -5.17029422e-01 8.30744520e-01 4.88351897e-01 -4.97833120e-01 -8.92008907e-01 2.00000000e+00
 -1.01212740e+01 -9.21704214e+00 4.92072517e+00 2.64896063e+00 -4.13410471e-01 -1.69784458e+00 5.31135000e+00 4.80049810e+00 -2.86405249e-01 -3.13370159e+00 -8.03816391e-01 -5.94662584e-01 3.41715674e+00 2.85290004e+00 -2.12599750e+00 -1.29244886e+00 2.09625019e+00 2.73204722e-01 -2.68151782e+00 8.06253114e-01 -7.29313077e-01 -1.03034308e-01 -2.08828462e-01 -2.16104350e+00 -8.59579306e-01 -6.41164638e-01 7.83051327e-01 -3.32188007e-01 -6.45719530e-02 7.44655229e-01 4.27967415e-01 -1.80316630e-01 -7.61018284e-01 4.50648540e-01 5.59257335e-01 1.02273432e-01 6.07123718e-02 1.40137619e-01 4.84227896e-03 -2.86897896e-02 1.01921983e+00 4.48528942e-02 -1.31563709e+00 -2.39793696e-01 1.82983479e-01 -4.76183209e-01 1.40281164e-01 2.92945625e-01 -1.08581487e-01 9.83516789e-01 4.09473769e-01 -5.06264325e-01 2.00000000e+00
 -1.01212740e+01 -9.21704214e+00 4.92072517e+00 2.64896063e+00 -4.13410471e-01 -1.69784458e+00 5.31135000e+00 4.80049810e+00 -2.86405249e-01 -3.13370159e+00 -8.03816391e-01 -5.94662584e-01 3.41715674e+00 2.85290004e+00 -2.12599750e+00 -1.29244886e+00 2.09625019e+00 2.73204722e-01 -2.68151782e+00 8.06253114e-01 -7.29313077e-01 -1.03034308e-01 -2.08828462e-01 -2.16104350e+00 -8.59579306e-01 -6.41164638e-01 7.83051327e-01 -3.32188007e-01 -6.45719530e-02 7.44655229e-01 4.27967415e-01 -1.80316630e-01 -7.61018284e-01 4.50648540e-01 5.59257335e-01 1.02273432e-01 6.07123718e-02 1.40137619e-01 4.84227896e-03 -2.86897896e-02 1.01921983e+00 4.48528942e-02 -1.31563709e+00 -2.39793696e-01 1.82983479e-01 -4.76183209e-01 1.40281164e-01 2.92945625e-01 -1.08581487e-01 9.83516789e-01 4.09473769e-01 -5.06264325e-01 2.00000000e+00
 -5.45334057e+00 -1.29590041e+01 5.82070091e+00 2.72185316e+00 3.02802721e+00 -2.06027666e+00 5.96943083e+00 5.54995343e+00 3.07085814e-01 -2.09304502e+00 -1.95993210e+00 4.38300963e-01 3.45021028e+00 2.68870152e+00 -4.12073782e+00 -1.48513655e-03 -4.98545996e-01 3.75774744e-01 -2.37597341e+00 -1.15484089e-03 -1.43977469e-01 -1.58449730e+00 1.56932666e+00 -1.39535410e+00 -6.31984547e-01 -8.86987936e-01 -6.13668483e-01 -4.63144360e-01 1.29434845e+00 1.53963556e+00 1.34916162e+00 1.12873272e-01 -4.90904554e-01 4.80885723e-01 -5.96255510e-01 6.23059201e-01 -2.36704991e-01 -8.10505880e-01 -1.13869085e+00 5.50512885e-01 2.18020687e+00 7.95577365e-01 -2.60158617e-01 -2.89773342e-01 -7.99013995e-01 6.20132589e-01 2.14823338e-02 1.15951674e+00 -4.45618599e-02 3.79896933e-01 -9.26007184e-01 3.29546743e-01 2.00000000e+00
 -9.58454400e+00 -8.81772454e+00 4.46167641e+00 2.44541962e+00 -7.33780927e-01 -1.30876477e+00 4.60060440e+00 3.59903527e+00 5.94734049e-01 -3.32026397e+00 -1.10111266e+00 -8.34393309e-01 2.69187248e+00 2.78482194e+00 -2.23949362e+00 -1.75699248e+00 2.18342424e+00 -5.89128459e-01 -2.84171443e+00 3.79866132e-01 -1.17608957e+00 3.62652551e-01 -2.22358186e-01 -1.77714629e+00 -8.83519654e-01 -4.26238401e-01 6.40071813e-01 -2.77325508e-01 -7.11858739e-01 4.98245100e-01 2.16957236e-01 -1.70071111e-01 -7.51680683e-01 3.97825265e-01 6.41947164e-01 -8.04327046e-02 6.86898298e-01 -2.84491185e-01 -1.83571399e-01 8.53070632e-02 7.14703444e-01 4.18114794e-01 -1.22177324e+00 -1.28822710e-01 -3.86054773e-01 1.59980879e-01 2.95384696e-01 -1.21024655e-02 -1.29014317e-01 5.16436402e-01 1.73727682e-01 -8.71823786e-01 2.00000000e+00
 -1.00872697e+01 -9.37949214e+00 4.79389431e+00 2.71789904e+00 -3.36064804e-01 -1.73297704e+00 5.34411852e+00 4.61623973e+00 -3.52196603e-01 -3.11996384e+00 -8.04351064e-01 -5.96441046e-01 3.16104642e+00 2.80531376e+00 -2.16617615e+00 -1.21860124e+00 2.09572388e+00 2.95000228e-01 -2.61628084e+00 7.18176696e-01 -6.72278718e-01 -1.19991633e-01 -1.21509734e-01 -2.14843237e+00 -7.79723313e-01 -7.60951594e-01 7.47432121e-01 -3.46533781e-01 -1.10921537e-01 6.54487125e-01 3.43408660e-01 -1.70413131e-01 -7.66917561e-01 5.15792244e-01 5.17090660e-01 1.63186405e-01 -1.29295198e-01 2.03028738e-01 4.07089872e-02 -9.61509171e-02 1.01337090e+00 -5.73812354e-02 -1.21168056e+00 -3.24558252e-01 3.22161725e-01 -5.43271971e-01 1.39526907e-01 2.77709338e-01 -1.58215727e-01 1.03744102e+00 3.86291610e-01 -3.75747249e-01 2.00000000e+00
 -9.16983606e+00 -9.45400321e+00 4.32714333e+00 2.81863383e+00 -9.58065397e-01 -1.35506231e+00 4.35514235e+00 3.29987992e+00 7.33999481e-01 -4.62031427e+00 -1.62002237e+00 -9.00298934e-01 3.16420484e+00 2.66319123e+00 -9.34388830e-01 -3.77094930e+00 3.41004757e+00 -2.17405877e+00 -3.06938185e+00 1.40450012e+00 -1.41594155e+00 2.62042794e+00 -2.26264589e+00 -1.03628240e+00 -4.53627089e-01 1.01844361e+00 6.95317273e-01 1.51988023e+00 -1.15045332e+00 -6.09861880e-01 -5.78209849e-02 -2.99027734e-01 -2.43861240e-01 8.65300109e-02 1.17331823e+00 -1.29989073e+00 -2.07269985e-01 -6.93641519e-02 -2.38405363e-01 -3.37520321e-01 1.11581775e-01 8.01489047e-01 -6.80007043e-01 2.82759741e-01 -3.54752108e-01 1.43682110e-01 7.89698425e-01 5.29947772e-01 -3.02079550e-01 -2.83003238e-01 -5.48001198e-01 -4.25158625e-01 2.00000000e+00
 -9.77072319e+00 -1.07740579e+01 3.79804149e+00 3.08208677e+00 -6.74692556e-01 -1.53183936e+00 4.39151810e+00 1.53001030e+00 7.03313673e-01 -2.76123567e+00 -1.08013855e+00 -1.12372483e+00 4.15497094e-01 3.60189142e+00 -2.43426362e+00 -1.86841669e+00 3.21996213e+00 -5.53705021e-01 -3.15279625e+00 -1.08912627e-01 -1.04859745e+00 3.57535905e-01 1.39359158e+00 -1.79251698e+00 -2.08254525e-01 -5.13092187e-01 7.95389450e-01 -6.43942031e-01 -1.98550534e+00 9.47672994e-01 -1.11058603e-01 4.62303401e-01 -1.21176622e+00 1.29450602e+00 9.70374848e-01 -2.11696373e-01 -1.71205354e-01 5.66412831e-02 -2.47270187e-01 3.35490288e-01 -2.02954678e-01 -9.02086268e-01 -3.19352823e-01 -8.69069515e-01 -6.39232995e-02 -3.72795358e-01 7.06725262e-01 -7.65331048e-02 -1.47118392e-01 3.65499602e-01 -4.88457744e-01 -4.61747437e-01 2.00000000e+00
 -5.67827329e+00 -1.55708637e+01 -8.64019540e-01 -2.08842466e+00 3.41892231e+00 -1.51277311e-01 2.62376272e+00 -3.39574094e+00 -3.34429513e-01 -1.24648679e+00 -1.11897465e+00 -5.96305245e-01 5.72973324e-01 3.11255718e+00 -3.34192065e+00 -1.92235934e+00 1.79192582e+00 4.99769179e-01 -2.83627751e+00 -6.82854933e-01 -1.13571827e+00 8.79733674e-01 -4.06886012e-01 -2.47199012e+00 -1.39131916e+00 -5.28856860e-01 4.71851173e-01 1.20150801e+00 -1.83773677e-01 1.86723600e+00 1.58396078e-01 -5.17664920e-01 1.59455846e-01 -2.56495956e-01 -3.48637702e-01 7.36016124e-01 9.66508572e-03 6.44856932e-01 -1.98653571e-01 -1.95504432e-02 5.64498385e-01 -2.23848572e-01 -5.30975545e-01 5.28354887e-01 -6.83299156e-01 -3.24038223e-01 2.72316954e-01 4.23771806e-01 1.49508439e-01 2.09982461e-02 1.28681273e-01 -2.34449498e-01 3.00000000e+00
 -2.74533982e+00 -1.35463043e+01 -2.80967797e+00 -2.80255388e+00 3.64344445e+00 4.37077953e-01 3.56736286e+00 -1.12000787e+00 -1.17040255e-01 -1.74711231e+00 -1.09341932e+00 -5.27607659e-01 1.46107761e+00 2.83040800e+00 -1.55702077e+00 -2.48106047e+00 1.25921151e+00 -3.07616691e-01 -3.15613721e+00 -1.40928341e+00 -5.51462705e-01 6.11003576e-01 -5.44427567e-01 -2.41941059e+00 -4.99836997e-01 -1.84382959e+00 8.99118070e-01 5.10037586e-01 -1.12308791e+00 7.86322944e-01 2.52379270e-01 -2.64398298e-01 -3.02134241e-01 8.62638998e-01 -2.39737168e-01 9.20705803e-01 -2.71873702e-01 1.11738028e+00 5.14347711e-01 -6.84782773e-01 5.17593584e-01 9.89822166e-01 4.88043971e-01 4.29628609e-02 5.99404352e-01 1.80269460e+00 -4.70650693e-01 1.67967129e-01 1.01399359e+00 2.79927529e-01 -9.04781273e-01 -1.06980083e+00 3.00000000e+00
 -8.04705719e-02 -1.37202467e+01 -3.74729338e+00 -2.70676223e+00 1.77499897e+00 3.05875931e-01 1.63555949e+00 -8.02383567e-02 -2.00063021e+00 -2.85857667e+00 1.37308597e+00 -1.84569832e+00 3.12300055e+00 5.35119517e-01 -1.62315729e+00 -3.00396613e+00 1.82984486e-01 -1.05867039e+00 -2.03249673e+00 -1.02101644e+00 2.07856261e-01 2.48800682e-01 5.92401187e-01 -2.04560048e+00 -1.17643086e+00 1.07486260e-02 -6.99989932e-01 -3.88314681e-01 -8.74429856e-01 5.81007032e-01 2.09779449e-01 -2.51193331e-01 -4.92149963e-01 3.83685359e-01 5.66576546e-01 2.67974692e-02 -3.59427046e-01 2.31226324e-01 -3.88828899e-01 5.70230339e-01 1.01663394e+00 2.22209362e-01 -1.41380096e+00 -4.90020115e-02 2.25976936e-01 1.35299328e-01 5.48608218e-01 3.09905758e-01 3.04301488e-01 4.10154040e-01 -1.37979868e-01 -6.48987595e-01 3.00000000e+00
 -1.34623123e+01 -1.99809685e+01 4.26726485e+00 -1.02385284e+01 5.29167528e-01 4.47992613e+00 6.46516766e+00 -3.64075535e+00 1.05286665e+00 -8.04553135e-01 -3.15024924e-01 -2.08463976e-01 9.65592203e-01 1.97691960e+00 -2.53984093e+00 -2.16495012e+00 1.71085331e+00 1.33969098e+00 -1.35766066e-02 -1.15002523e+00 -1.74262024e+00 2.07332265e+00 -8.06888645e-01 -2.23375911e+00 -2.47322612e+00 -1.87625068e+00 2.33556517e+00 1.02277945e+00 1.11146139e+00 1.24012156e+00 5.26676145e-01 7.44909342e-02 -6.80189177e-01 1.72613320e-01 -5.70872718e-02 -3.79731587e-01 -3.72121172e-01 -6.32861575e-01 -7.75156499e-02 5.61683145e-01 3.81681086e-01 6.86439940e-01 -1.46201015e+00 1.50300376e-01 4.39256522e-01 -9.69483060e-01 -1.23201901e-01 1.06924921e+00 4.44169741e-01 8.84321985e-02 -1.20470296e-02 -5.37577269e-01 3.00000000e+00
 4.59017262e-02 -1.32508621e+01 -4.03442796e+00 -2.46397395e+00 1.23843879e+00 3.80975139e-01 1.66394272e+00 6.88768322e-02 -1.75534887e+00 -2.76609214e+00 1.22149729e+00 -2.07879455e+00 2.84603525e+00 6.54634102e-01 -1.72178386e+00 -2.84526487e+00 4.16256354e-01 -7.58223215e-01 -1.63747193e+00 -8.90537832e-01 2.29945678e-01 4.55345162e-02 4.79249147e-01 -1.98513667e+00 -1.29912927e+00 1.54171290e-01 -3.68367931e-01 -2.43136278e-01 -9.73070173e-01 1.13011750e+00 -1.62682164e-01 -1.57848750e-01 -5.09598799e-01 4.64725357e-01 8.95659145e-01 2.19054829e-01 1.23141331e-01 -1.14051687e-01 -4.75283815e-01 2.80378275e-01 9.48718831e-01 9.25169402e-02 -9.58066629e-01 4.89214769e-02 -3.05103607e-01 2.07712279e-01 2.42732598e-01 1.13085237e-01 2.31591370e-01 1.94914015e-01 -8.02704667e-03 -4.58769516e-01 3.00000000e+00
